Tokens,Tags
"['Nasi', 'lemak', 'taste', 'good', ',', 'offer', 'alot', 'of', 'varieties', 'and', 'the', 'counter', 'service', 'is', 'fast', '.', 'They', 'also', 'seperate', 'lanes', 'for', 'dine', '-', 'in', 'and', 'take', 'away', '.', 'Got', 'to', 'try', 'the', 'fruit', 'juice', ',', 'very', 'refreshing', 'and', 'tasty', '.', 'Alot', 'of', 'private', 'parking', 'nearby', '.']","[1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]"
"['Nasi', 'lemak', 'taste', 'good', ',', 'offer', 'alot', 'of', 'varieties', 'and', 'the', 'counter', 'service', 'is', 'fast', '.', 'They', 'also', 'seperate', 'lanes', 'for', 'dine', '-', 'in', 'and', 'take', 'away', '.', 'Got', 'to', 'try', 'the', 'fruit', 'juice', ',', 'very', 'refreshing', 'and', 'tasty', '.', 'Alot', 'of', 'private', 'parking', 'nearby', '.']","[1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]"
"['Nasi', 'lemak', 'taste', 'good', ',', 'offer', 'alot', 'of', 'varieties', 'and', 'the', 'counter', 'service', 'is', 'fast', '.', 'They', 'also', 'seperate', 'lanes', 'for', 'dine', '-', 'in', 'and', 'take', 'away', '.', 'Got', 'to', 'try', 'the', 'fruit', 'juice', ',', 'very', 'refreshing', 'and', 'tasty', '.', 'Alot', 'of', 'private', 'parking', 'nearby', '.']","[1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]"
"['Nasi', 'lemak', 'taste', 'good', ',', 'offer', 'alot', 'of', 'varieties', 'and', 'the', 'counter', 'service', 'is', 'fast', '.', 'They', 'also', 'seperate', 'lanes', 'for', 'dine', '-', 'in', 'and', 'take', 'away', '.', 'Got', 'to', 'try', 'the', 'fruit', 'juice', ',', 'very', 'refreshing', 'and', 'tasty', '.', 'Alot', 'of', 'private', 'parking', 'nearby', '.']","[1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]"
"['A', 'great', 'reputation', 'as', 'one', 'of', 'the', 'best', 'Nasi', 'Lemak', 'is', 'undisputed', '.', 'Thou', 'not', 'many', 'choices', 'but', 'each', 'item', 'is', 'done', 'to', 'perfection', '.', 'Highly', 'recommend', 'the', 'Ayam', 'Goreng', '.', 'A', '+']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['A', 'great', 'reputation', 'as', 'one', 'of', 'the', 'best', 'Nasi', 'Lemak', 'is', 'undisputed', '.', 'Thou', 'not', 'many', 'choices', 'but', 'each', 'item', 'is', 'done', 'to', 'perfection', '.', 'Highly', 'recommend', 'the', 'Ayam', 'Goreng', '.', 'A', '+']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['A', 'great', 'reputation', 'as', 'one', 'of', 'the', 'best', 'Nasi', 'Lemak', 'is', 'undisputed', '.', 'Thou', 'not', 'many', 'choices', 'but', 'each', 'item', 'is', 'done', 'to', 'perfection', '.', 'Highly', 'recommend', 'the', 'Ayam', 'Goreng', '.', 'A', '+']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'Nasi', 'Lemak', 'Egg', '+', 'Fried', 'Beef', 'Lung', 'is', 'delicious', '.', 'Recommended', '.', 'If', 'you', 'visit', 'Kuala', 'Lumpur', ',', 'make', 'time', 'to', 'stop', 'for', 'dinner', 'at', 'Nasi', 'Lemak', 'Wanjo', 'in', 'Kampung', 'Baru', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Wanjo', 'Kampung', 'Bharu', 'is', 'specialized', 'in', 'Nasi', 'Lemak', '.', 'They', 'have', 'a', 'large', 'variety', 'to', 'choose', 'from', 'and', 'the', 'staff', 'is', 'very', 'helpful', 'in', 'explaining', 'the', 'various', 'options', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Wanjo', 'Kampung', 'Bharu', 'is', 'specialized', 'in', 'Nasi', 'Lemak', '.', 'They', 'have', 'a', 'large', 'variety', 'to', 'choose', 'from', 'and', 'the', 'staff', 'is', 'very', 'helpful', 'in', 'explaining', 'the', 'various', 'options', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Love', 'the', 'food', 'and', 'smoothies', 'here', '!', 'Went', 'there', 'two', 'times', '.', 'The', 'avocado', 'and', 'chocolate', 'smoothie', '(', '9MYR', ')', 'is', 'tasty', 'and', 'filling', '.']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Love', 'the', 'food', 'and', 'smoothies', 'here', '!', 'Went', 'there', 'two', 'times', '.', 'The', 'avocado', 'and', 'chocolate', 'smoothie', '(', '9MYR', ')', 'is', 'tasty', 'and', 'filling', '.']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Love', 'the', 'food', 'and', 'smoothies', 'here', '!', 'Went', 'there', 'two', 'times', '.', 'The', 'avocado', 'and', 'chocolate', 'smoothie', '(', '9MYR', ')', 'is', 'tasty', 'and', 'filling', '.']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Love', 'the', 'food', 'and', 'smoothies', 'here', '!', 'Went', 'there', 'two', 'times', '.', 'The', 'avocado', 'and', 'chocolate', 'smoothie', '(', '9MYR', ')', 'is', 'tasty', 'and', 'filling', '.']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Located', 'at', 'Kampung', 'baru', ',', 'lots', 'of', 'people', 'need', 'to', 'que', ',', 'can', 'select', 'from', 'whole', 'bunch', 'of', 'dishes', ',', 'nasi', 'lemak', 'is', 'small', 'portion', ',', 'ayam', 'goreng', 'good', ',', 'sambal', 'sotong', 'and', 'sambal', 'nasi', 'lemak', 'was', 'nice']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 1, 2, 2, 0, 0]"
"['Located', 'at', 'Kampung', 'baru', ',', 'lots', 'of', 'people', 'need', 'to', 'que', ',', 'can', 'select', 'from', 'whole', 'bunch', 'of', 'dishes', ',', 'nasi', 'lemak', 'is', 'small', 'portion', ',', 'ayam', 'goreng', 'good', ',', 'sambal', 'sotong', 'and', 'sambal', 'nasi', 'lemak', 'was', 'nice']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 1, 2, 2, 0, 0]"
"['Located', 'at', 'Kampung', 'baru', ',', 'lots', 'of', 'people', 'need', 'to', 'que', ',', 'can', 'select', 'from', 'whole', 'bunch', 'of', 'dishes', ',', 'nasi', 'lemak', 'is', 'small', 'portion', ',', 'ayam', 'goreng', 'good', ',', 'sambal', 'sotong', 'and', 'sambal', 'nasi', 'lemak', 'was', 'nice']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 1, 2, 2, 0, 0]"
"['Located', 'at', 'Kampung', 'baru', ',', 'lots', 'of', 'people', 'need', 'to', 'que', ',', 'can', 'select', 'from', 'whole', 'bunch', 'of', 'dishes', ',', 'nasi', 'lemak', 'is', 'small', 'portion', ',', 'ayam', 'goreng', 'good', ',', 'sambal', 'sotong', 'and', 'sambal', 'nasi', 'lemak', 'was', 'nice']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 1, 2, 2, 0, 0]"
"['Average', 'Nasi', 'lemak', '.', 'They', 'attract', 'quite', 'a', 'crowd', 'and', 'I', 'have', 'heard', 'good', 'things', 'about', 'them', '.', 'Went', 'to', 'try', 'it', 'and', 'just', 'felt', 'the', 'taste', 'and', 'all', 'were', 'just', 'okay', '.', 'Can', 'get', 'equal', 'or', 'better', 'tasting', 'ones', 'elsewhere', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Average', 'Nasi', 'lemak', '.', 'They', 'attract', 'quite', 'a', 'crowd', 'and', 'I', 'have', 'heard', 'good', 'things', 'about', 'them', '.', 'Went', 'to', 'try', 'it', 'and', 'just', 'felt', 'the', 'taste', 'and', 'all', 'were', 'just', 'okay', '.', 'Can', 'get', 'equal', 'or', 'better', 'tasting', 'ones', 'elsewhere', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Nasi', 'lemak', 'is', 'a', 'little', 'portion', 'but', 'there', 'is', 'a', 'lot', 'of', 'condiments', '.', 'I', 'am', 'not', 'satisfied', 'with', 'plain', 'nasi', 'lemak', '.', 'with', 'fried', 'chicken', 'and', 'chicken', 'rendang', 'is', 'delicious', '.', 'the', 'price', 'does', 'not', 'match', 'the', 'food', 'given', 'anyway', 'ok', 'to', 'try']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Nasi', 'lemak', 'is', 'a', 'little', 'portion', 'but', 'there', 'is', 'a', 'lot', 'of', 'condiments', '.', 'I', 'am', 'not', 'satisfied', 'with', 'plain', 'nasi', 'lemak', '.', 'with', 'fried', 'chicken', 'and', 'chicken', 'rendang', 'is', 'delicious', '.', 'the', 'price', 'does', 'not', 'match', 'the', 'food', 'given', 'anyway', 'ok', 'to', 'try']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Nasi', 'lemak', 'is', 'a', 'little', 'portion', 'but', 'there', 'is', 'a', 'lot', 'of', 'condiments', '.', 'I', 'am', 'not', 'satisfied', 'with', 'plain', 'nasi', 'lemak', '.', 'with', 'fried', 'chicken', 'and', 'chicken', 'rendang', 'is', 'delicious', '.', 'the', 'price', 'does', 'not', 'match', 'the', 'food', 'given', 'anyway', 'ok', 'to', 'try']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Nasi', 'lemak', 'is', 'a', 'little', 'portion', 'but', 'there', 'is', 'a', 'lot', 'of', 'condiments', '.', 'I', 'am', 'not', 'satisfied', 'with', 'plain', 'nasi', 'lemak', '.', 'with', 'fried', 'chicken', 'and', 'chicken', 'rendang', 'is', 'delicious', '.', 'the', 'price', 'does', 'not', 'match', 'the', 'food', 'given', 'anyway', 'ok', 'to', 'try']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Nasi', 'lemak', 'is', 'a', 'little', 'portion', 'but', 'there', 'is', 'a', 'lot', 'of', 'condiments', '.', 'I', 'am', 'not', 'satisfied', 'with', 'plain', 'nasi', 'lemak', '.', 'with', 'fried', 'chicken', 'and', 'chicken', 'rendang', 'is', 'delicious', '.', 'the', 'price', 'does', 'not', 'match', 'the', 'food', 'given', 'anyway', 'ok', 'to', 'try']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Nasi', 'lemak', 'is', 'a', 'little', 'portion', 'but', 'there', 'is', 'a', 'lot', 'of', 'condiments', '.', 'I', 'am', 'not', 'satisfied', 'with', 'plain', 'nasi', 'lemak', '.', 'with', 'fried', 'chicken', 'and', 'chicken', 'rendang', 'is', 'delicious', '.', 'the', 'price', 'does', 'not', 'match', 'the', 'food', 'given', 'anyway', 'ok', 'to', 'try']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Nasi', 'lemak', 'is', 'a', 'little', 'portion', 'but', 'there', 'is', 'a', 'lot', 'of', 'condiments', '.', 'I', 'am', 'not', 'satisfied', 'with', 'plain', 'nasi', 'lemak', '.', 'with', 'fried', 'chicken', 'and', 'chicken', 'rendang', 'is', 'delicious', '.', 'the', 'price', 'does', 'not', 'match', 'the', 'food', 'given', 'anyway', 'ok', 'to', 'try']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'queue', 'is', 'long', 'but', 'they', 'work', 'quite', 'fast', '.', 'Waiting', 'time', 'is', 'short', '.', 'As', 'for', 'the', 'food', ',', 'it', 'is', 'one', 'of', 'the', 'best', 'nasi', 'lemak', 'I', 'have', 'had', ',', 'except', 'that', 'the', 'fried', 'chicken', 'was', 'a', 'bit', 'dry', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'queue', 'is', 'long', 'but', 'they', 'work', 'quite', 'fast', '.', 'Waiting', 'time', 'is', 'short', '.', 'As', 'for', 'the', 'food', ',', 'it', 'is', 'one', 'of', 'the', 'best', 'nasi', 'lemak', 'I', 'have', 'had', ',', 'except', 'that', 'the', 'fried', 'chicken', 'was', 'a', 'bit', 'dry', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'queue', 'is', 'long', 'but', 'they', 'work', 'quite', 'fast', '.', 'Waiting', 'time', 'is', 'short', '.', 'As', 'for', 'the', 'food', ',', 'it', 'is', 'one', 'of', 'the', 'best', 'nasi', 'lemak', 'I', 'have', 'had', ',', 'except', 'that', 'the', 'fried', 'chicken', 'was', 'a', 'bit', 'dry', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'queue', 'is', 'long', 'but', 'they', 'work', 'quite', 'fast', '.', 'Waiting', 'time', 'is', 'short', '.', 'As', 'for', 'the', 'food', ',', 'it', 'is', 'one', 'of', 'the', 'best', 'nasi', 'lemak', 'I', 'have', 'had', ',', 'except', 'that', 'the', 'fried', 'chicken', 'was', 'a', 'bit', 'dry', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'queue', 'is', 'long', 'but', 'they', 'work', 'quite', 'fast', '.', 'Waiting', 'time', 'is', 'short', '.', 'As', 'for', 'the', 'food', ',', 'it', 'is', 'one', 'of', 'the', 'best', 'nasi', 'lemak', 'I', 'have', 'had', ',', 'except', 'that', 'the', 'fried', 'chicken', 'was', 'a', 'bit', 'dry', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['Restaurant', 'is', 'bright', ',', 'looks', 'welcoming', '.', 'Food', 'is', 'alright', '.', 'Sambal', 'is', 'a', 'little', 'bit', 'sweet', '.', 'Always', 'get', 'the', 'begedil', '&', 'lauk', 'limpa', 'here', '.']","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Restaurant', 'is', 'bright', ',', 'looks', 'welcoming', '.', 'Food', 'is', 'alright', '.', 'Sambal', 'is', 'a', 'little', 'bit', 'sweet', '.', 'Always', 'get', 'the', 'begedil', '&', 'lauk', 'limpa', 'here', '.']","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Restaurant', 'is', 'bright', ',', 'looks', 'welcoming', '.', 'Food', 'is', 'alright', '.', 'Sambal', 'is', 'a', 'little', 'bit', 'sweet', '.', 'Always', 'get', 'the', 'begedil', '&', 'lauk', 'limpa', 'here', '.']","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Food', 'is', 'delicious', ',', 'but', 'not', 'mind', '-', 'blowing', '.', 'However', ',', 'the', 'portion', 'size', 'is', 'adequate', 'as', 'the', 'rice', 'is', 'not', 'too', 'much', '.', 'Unfortunately', ',', 'the', 'price', 'is', 'a', 'bit', 'expensive', ',', 'perhaps', 'due', 'to', 'its', 'location', 'in', 'a', 'tourist', 'area', '.', 'When', 'dining', 'here', ',', 'there', 'is', 'no', 'need', 'to', 'order', 'drinks', 'as', 'they', 'provide', 'a', 'complimentary', 'water', 'dispenser', '.', 'The', 'Ayam', 'Masak', 'Merah', 'is', 'tasty', 'and', 'tender', '!']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0]"
"['Food', 'is', 'delicious', ',', 'but', 'not', 'mind', '-', 'blowing', '.', 'However', ',', 'the', 'portion', 'size', 'is', 'adequate', 'as', 'the', 'rice', 'is', 'not', 'too', 'much', '.', 'Unfortunately', ',', 'the', 'price', 'is', 'a', 'bit', 'expensive', ',', 'perhaps', 'due', 'to', 'its', 'location', 'in', 'a', 'tourist', 'area', '.', 'When', 'dining', 'here', ',', 'there', 'is', 'no', 'need', 'to', 'order', 'drinks', 'as', 'they', 'provide', 'a', 'complimentary', 'water', 'dispenser', '.', 'The', 'Ayam', 'Masak', 'Merah', 'is', 'tasty', 'and', 'tender', '!']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0]"
"['Food', 'is', 'delicious', ',', 'but', 'not', 'mind', '-', 'blowing', '.', 'However', ',', 'the', 'portion', 'size', 'is', 'adequate', 'as', 'the', 'rice', 'is', 'not', 'too', 'much', '.', 'Unfortunately', ',', 'the', 'price', 'is', 'a', 'bit', 'expensive', ',', 'perhaps', 'due', 'to', 'its', 'location', 'in', 'a', 'tourist', 'area', '.', 'When', 'dining', 'here', ',', 'there', 'is', 'no', 'need', 'to', 'order', 'drinks', 'as', 'they', 'provide', 'a', 'complimentary', 'water', 'dispenser', '.', 'The', 'Ayam', 'Masak', 'Merah', 'is', 'tasty', 'and', 'tender', '!']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0]"
"['Food', 'is', 'delicious', ',', 'but', 'not', 'mind', '-', 'blowing', '.', 'However', ',', 'the', 'portion', 'size', 'is', 'adequate', 'as', 'the', 'rice', 'is', 'not', 'too', 'much', '.', 'Unfortunately', ',', 'the', 'price', 'is', 'a', 'bit', 'expensive', ',', 'perhaps', 'due', 'to', 'its', 'location', 'in', 'a', 'tourist', 'area', '.', 'When', 'dining', 'here', ',', 'there', 'is', 'no', 'need', 'to', 'order', 'drinks', 'as', 'they', 'provide', 'a', 'complimentary', 'water', 'dispenser', '.', 'The', 'Ayam', 'Masak', 'Merah', 'is', 'tasty', 'and', 'tender', '!']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0]"
"['Food', 'is', 'delicious', ',', 'but', 'not', 'mind', '-', 'blowing', '.', 'However', ',', 'the', 'portion', 'size', 'is', 'adequate', 'as', 'the', 'rice', 'is', 'not', 'too', 'much', '.', 'Unfortunately', ',', 'the', 'price', 'is', 'a', 'bit', 'expensive', ',', 'perhaps', 'due', 'to', 'its', 'location', 'in', 'a', 'tourist', 'area', '.', 'When', 'dining', 'here', ',', 'there', 'is', 'no', 'need', 'to', 'order', 'drinks', 'as', 'they', 'provide', 'a', 'complimentary', 'water', 'dispenser', '.', 'The', 'Ayam', 'Masak', 'Merah', 'is', 'tasty', 'and', 'tender', '!']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0]"
"['The', 'crowd', 'keep', 'coming', 'in', '.', 'look', 'like', 'the', 'queue', 'just', 'keep', 'going', '.', 'many', 'varieties', ',', 'food', 'not', 'bad', ',', 'sambal', 'is', 'slightly', 'sweet', 'and', 'not', 'hot', '.', 'Paru', 'is', 'nice', ',', 'sotong', 'also', 'ok', '.', 'Mango', 'smoothie', 'is', 'good', ',', 'orange', 'juice', 'just', 'normal', '.', 'Need', 'to', 'pay', 'RM1', 'to', 'sit', 'in', 'air', '-', 'cond', 'room', '.', 'Nowadays', ',', 'nasi', 'lemak', 'also', 'not', 'cheap', '.', 'price', 'quite', 'pricey', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'crowd', 'keep', 'coming', 'in', '.', 'look', 'like', 'the', 'queue', 'just', 'keep', 'going', '.', 'many', 'varieties', ',', 'food', 'not', 'bad', ',', 'sambal', 'is', 'slightly', 'sweet', 'and', 'not', 'hot', '.', 'Paru', 'is', 'nice', ',', 'sotong', 'also', 'ok', '.', 'Mango', 'smoothie', 'is', 'good', ',', 'orange', 'juice', 'just', 'normal', '.', 'Need', 'to', 'pay', 'RM1', 'to', 'sit', 'in', 'air', '-', 'cond', 'room', '.', 'Nowadays', ',', 'nasi', 'lemak', 'also', 'not', 'cheap', '.', 'price', 'quite', 'pricey', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
